anonymous_user_id,role_category_x,device_type_x,auth_method,location_type,campus_zone,network_type,service_accessed,success,failure_reason,session_duration,academic_period_x,client_browser,client_os,role_category_y,device_type_y,academic_period_y,avg_key_dwell_time,avg_digraph_time,keystroke_rhythm_variance,typing_speed,pause_frequency,flight_time_consistency,avg_movement_speed,avg_click_duration,direction_change_frequency,curvature_metric
user_42216d6cf526,admin,laptop,2,0,3,0,3,False,,114,exam,0,2,graduate,desktop,exam,101.12,238.57,45.01,48.93,0.287,0.939,531.68,105.02,0.147,0.316
user_3ab44064446c,undergraduate,desktop,2,1,0,2,3,True,,85,holiday,1,0,undergraduate,laptop,holiday,89.04,247.96,45.42,82.26,0.26,0.922,534.07,131.52,0.28,0.478
user_cc79fb9005c2,faculty,mobile,0,0,4,0,3,True,,41,regular_term,0,1,admin,tablet,regular_term,107.5,240.79,41.33,58.8,0.216,0.922,390.66,172.04,0.251,0.431
user_8f1ae04a55a7,faculty,desktop,1,0,1,0,2,True,,44,exam,0,2,admin,laptop,exam,88.88,182.26,51.92,76.25,0.13,0.862,384.15,117.1,0.271,0.237
user_6d7d7b0267b1,admin,laptop,2,0,0,2,1,True,,32,regular_term,1,2,undergraduate,tablet,regular_term,104.57,181.17,48.83,42.71,0.131,0.91,574.81,165.67,0.396,0.225
user_10967babcb04,admin,laptop,2,1,3,2,0,True,,91,exam,0,0,admin,laptop,exam,86.03,199.74,53.92,82.35,0.149,0.849,548.11,105.92,0.204,0.569
user_43c502a34d2a,graduate,laptop,2,0,2,1,2,True,,87,exam,2,1,research,mobile,exam,84.4,164.88,45.31,72.63,0.059,0.801,596.27,111.97,0.352,0.448
user_6d0a572a8a97,faculty,laptop,0,1,3,1,1,True,,56,exam,1,2,graduate,tablet,exam,90.6,212.28,36.87,52.46,0.242,0.946,507.21,106.35,0.352,0.287
user_22eebe6fabb3,graduate,tablet,2,1,4,0,0,True,,38,holiday,1,2,admin,desktop,holiday,95.01,225.08,43.41,44.37,0.205,0.895,429.13,109.42,0.252,0.371
user_efb109bbb145,research,mobile,3,0,2,2,3,True,,25,holiday,0,0,research,tablet,holiday,88.88,176.22,55.63,83.43,0.11,0.729,525.46,156.55,0.385,0.456
user_ed5a2d73157a,graduate,laptop,2,0,3,0,3,True,,72,regular_term,2,2,undergraduate,mobile,regular_term,86.57,206.96,37.64,87.0,0.168,0.722,433.58,118.83,0.36,0.535
user_d389abe7a8bf,admin,tablet,1,0,1,0,2,False,,19,regular_term,1,1,research,mobile,regular_term,107.71,240.84,44.89,65.25,0.243,0.929,327.64,166.16,0.287,0.392
user_792fc9d165df,admin,mobile,1,0,1,2,2,True,,82,regular_term,1,1,research,desktop,regular_term,98.37,178.37,50.71,46.21,0.145,0.888,513.37,154.52,0.272,0.595
user_139d97264d76,research,tablet,2,1,1,2,2,True,,81,regular_term,2,0,research,laptop,regular_term,87.22,209.63,51.4,73.96,0.152,0.82,543.55,163.98,0.134,0.374
user_97cdb72fcc77,admin,laptop,1,0,1,2,2,True,,11,exam,2,1,faculty,mobile,exam,102.06,195.38,45.22,44.85,0.267,0.787,453.79,105.86,0.27,0.5
user_f40dac582f9e,graduate,mobile,0,0,2,2,3,True,,64,exam,1,0,graduate,laptop,exam,103.67,151.11,21.47,68.35,0.085,0.923,336.49,129.87,0.268,0.502
user_6d0dcbfd9f2d,research,tablet,0,0,4,1,2,True,,115,regular_term,2,1,admin,desktop,regular_term,119.95,192.73,25.77,84.16,0.12,0.876,546.44,118.14,0.247,0.512
user_d06d0d5c53c7,admin,laptop,0,1,3,0,3,True,,114,regular_term,0,0,faculty,mobile,regular_term,104.2,192.44,42.6,51.41,0.261,0.723,318.63,137.58,0.378,0.591
user_342aa7e3fe7e,graduate,desktop,2,1,0,2,0,True,,65,holiday,1,1,research,tablet,holiday,107.6,222.17,57.93,63.24,0.274,0.796,472.19,129.7,0.122,0.353
user_dd813fb63128,undergraduate,mobile,3,0,2,1,3,False,,8,regular_term,1,1,faculty,tablet,regular_term,111.42,155.3,57.87,68.51,0.195,0.859,462.35,158.95,0.189,0.469
user_1dce7392440d,admin,tablet,3,0,3,1,3,True,,104,exam,1,2,admin,tablet,exam,110.96,203.25,47.12,55.12,0.223,0.89,342.7,146.9,0.38,0.27
user_79ff282eda2d,faculty,tablet,3,0,4,0,3,True,,92,regular_term,1,1,undergraduate,mobile,regular_term,98.06,249.28,37.99,57.19,0.068,0.936,325.82,125.68,0.224,0.491
user_677244e894f6,research,desktop,3,1,4,1,3,True,,80,regular_term,1,0,faculty,laptop,regular_term,87.61,206.83,49.35,56.74,0.071,0.826,407.75,111.84,0.192,0.495
user_9014dcba5b12,research,laptop,2,1,3,0,0,False,,58,regular_term,2,0,graduate,mobile,regular_term,93.0,184.3,34.75,47.03,0.174,0.717,546.38,150.2,0.331,0.315
user_0080e953df3f,research,desktop,1,1,4,1,0,True,,26,holiday,2,0,graduate,mobile,holiday,93.31,179.14,42.64,43.29,0.211,0.703,550.3,118.26,0.307,0.36
user_056fcd414929,admin,tablet,2,1,3,2,1,True,,26,exam,0,0,graduate,desktop,exam,82.16,172.23,29.46,64.48,0.075,0.793,359.26,136.58,0.13,0.53
user_7a70723f45cb,undergraduate,laptop,3,0,3,0,1,True,,109,holiday,0,2,undergraduate,tablet,holiday,84.83,174.01,44.29,75.32,0.064,0.857,562.21,153.97,0.168,0.237
user_33549b26d681,admin,mobile,2,0,3,0,0,True,,42,exam,0,2,undergraduate,desktop,exam,87.68,167.97,38.01,82.57,0.197,0.71,497.37,132.05,0.126,0.21
user_42a4807c4a44,undergraduate,mobile,3,1,4,0,2,True,,100,holiday,0,2,undergraduate,tablet,holiday,106.2,199.98,54.66,66.66,0.23,0.766,353.43,173.36,0.368,0.579
user_e53ea11861a0,graduate,desktop,0,0,0,0,3,True,,102,holiday,0,2,faculty,desktop,holiday,90.44,208.45,21.05,58.44,0.078,0.888,312.83,121.52,0.279,0.4
user_c0f437ce09fa,faculty,desktop,0,1,4,1,2,True,,19,regular_term,1,0,undergraduate,mobile,regular_term,107.82,166.99,34.12,62.68,0.114,0.91,350.11,134.34,0.35,0.526
user_4fed7f20287e,research,laptop,0,1,1,2,2,True,,31,holiday,0,0,graduate,desktop,holiday,91.71,209.74,51.05,60.34,0.085,0.72,379.61,132.85,0.216,0.279
user_22cc075a2cdc,faculty,tablet,2,1,4,1,1,False,,75,holiday,2,1,research,tablet,holiday,114.44,232.96,57.89,61.69,0.116,0.811,510.86,179.4,0.199,0.359
user_06690d27fd37,admin,laptop,3,1,4,2,2,False,,27,exam,0,2,graduate,laptop,exam,91.69,155.0,29.54,62.37,0.167,0.763,504.81,144.54,0.376,0.221
user_3ce11e431fd2,undergraduate,desktop,1,0,1,1,1,True,,21,exam,1,2,research,laptop,exam,112.51,182.31,34.79,62.15,0.284,0.773,370.54,144.36,0.142,0.245
user_03ba82372b60,research,laptop,0,1,4,0,1,False,,119,regular_term,1,2,research,laptop,regular_term,110.62,161.56,36.26,44.16,0.268,0.888,385.2,161.82,0.17,0.315
user_60da6ef2bb90,admin,laptop,0,0,0,0,1,True,,59,regular_term,1,2,admin,tablet,regular_term,107.09,211.13,24.65,87.8,0.149,0.732,458.35,108.69,0.189,0.406
user_000bdf7a42aa,admin,laptop,2,0,1,0,3,True,,25,regular_term,1,1,undergraduate,desktop,regular_term,105.21,189.57,51.22,69.35,0.053,0.918,572.91,106.41,0.295,0.488
user_33105b0321aa,research,mobile,0,1,1,1,1,False,,82,exam,2,2,undergraduate,tablet,exam,115.6,236.79,58.19,89.84,0.169,0.776,349.2,110.44,0.214,0.581
user_252c360f750f,undergraduate,desktop,0,0,0,1,3,True,,37,regular_term,2,0,undergraduate,mobile,regular_term,89.58,177.66,29.49,47.27,0.061,0.916,472.43,110.71,0.127,0.477
user_7a4c3d19e255,admin,desktop,1,1,1,2,2,False,,32,regular_term,1,0,undergraduate,desktop,regular_term,108.71,156.65,25.02,51.71,0.219,0.93,492.93,118.24,0.388,0.335
user_59cef9a4294a,faculty,mobile,0,1,1,2,2,True,,105,regular_term,1,0,graduate,laptop,regular_term,106.42,214.8,34.67,61.92,0.098,0.732,320.26,122.89,0.129,0.264
user_b40a217088a4,research,desktop,1,1,1,1,1,True,,106,exam,2,1,graduate,tablet,exam,104.2,232.51,41.08,73.85,0.24,0.702,511.06,140.84,0.221,0.205
user_f1d01564bcc9,faculty,laptop,0,0,3,1,1,True,,120,regular_term,1,0,undergraduate,desktop,regular_term,85.3,177.35,38.15,40.78,0.159,0.769,331.24,110.08,0.292,0.532
user_66f8f003860b,graduate,desktop,1,1,2,2,2,True,,69,regular_term,2,2,admin,desktop,regular_term,95.35,201.25,28.48,84.13,0.142,0.896,474.73,108.52,0.277,0.488
user_1e92dea9fbfb,admin,mobile,1,0,4,2,2,True,,100,holiday,0,0,research,mobile,holiday,111.37,230.4,34.68,80.13,0.282,0.887,477.34,100.81,0.298,0.433
user_bed7c9f6ccde,admin,tablet,1,1,0,2,2,True,,106,holiday,1,2,undergraduate,laptop,holiday,108.84,174.71,37.6,68.6,0.214,0.831,391.94,149.12,0.3,0.55
user_1eb36d26852a,undergraduate,desktop,1,0,4,1,3,True,,59,exam,1,1,undergraduate,desktop,exam,104.47,222.31,37.67,50.11,0.285,0.772,403.19,107.54,0.149,0.448
user_592705308702,admin,mobile,2,0,3,0,3,True,,115,holiday,1,1,research,laptop,holiday,113.6,241.24,32.98,89.06,0.149,0.915,301.39,141.42,0.107,0.356
user_02ba411f77a0,undergraduate,mobile,1,1,4,0,3,True,,31,exam,0,2,admin,desktop,exam,95.58,245.38,41.42,74.09,0.111,0.806,371.55,104.62,0.236,0.345
user_8d2a7321ecce,faculty,laptop,0,1,0,2,1,True,,85,holiday,2,0,research,tablet,holiday,94.36,182.62,30.82,60.67,0.159,0.816,470.31,120.42,0.177,0.506
user_b8450d3297f0,admin,laptop,1,0,3,1,0,True,,70,exam,1,2,graduate,tablet,exam,107.91,214.59,20.74,59.3,0.155,0.752,376.22,128.71,0.247,0.362
user_b684080c590b,undergraduate,tablet,1,1,3,1,0,True,,74,exam,2,1,faculty,laptop,exam,87.37,167.79,31.43,79.76,0.279,0.855,431.15,152.86,0.316,0.24
user_c3c80756d532,faculty,desktop,3,0,3,0,0,True,,39,regular_term,0,0,undergraduate,mobile,regular_term,92.86,179.31,55.93,58.67,0.155,0.933,472.28,179.51,0.179,0.543
user_2a8cb5fffe65,faculty,mobile,2,1,3,1,2,True,,83,exam,2,2,research,tablet,exam,95.72,181.93,36.85,74.88,0.224,0.928,319.73,153.46,0.191,0.239
user_4dc402ed9f6e,admin,tablet,2,0,3,0,3,True,,78,exam,2,2,undergraduate,mobile,exam,89.28,162.26,47.54,85.61,0.249,0.877,577.55,122.69,0.394,0.377
user_aa7ced80d847,graduate,mobile,3,1,0,2,0,True,,5,regular_term,0,0,admin,tablet,regular_term,98.43,206.07,53.27,78.26,0.295,0.762,305.33,173.18,0.181,0.482
user_03ff8644bced,undergraduate,mobile,3,1,0,0,0,True,,67,exam,1,0,research,tablet,exam,114.46,161.56,27.41,44.7,0.138,0.719,407.71,115.72,0.165,0.395
user_b99a134a1d23,faculty,desktop,1,0,4,1,3,True,,40,exam,0,2,graduate,desktop,exam,94.96,226.92,48.37,82.75,0.181,0.82,492.78,141.16,0.333,0.383
user_9b2a33f1ebf5,graduate,mobile,1,0,2,2,1,True,,47,regular_term,0,0,graduate,tablet,regular_term,119.66,174.25,46.5,66.96,0.13,0.887,368.72,133.17,0.127,0.568
user_fac2ac0463ae,admin,laptop,0,1,4,2,0,True,,35,regular_term,1,1,research,mobile,regular_term,88.0,225.22,25.0,56.93,0.155,0.81,387.55,172.49,0.344,0.222
user_bb56a89deaa4,faculty,laptop,1,0,1,2,0,True,,5,holiday,1,0,research,mobile,holiday,87.54,206.29,27.33,47.2,0.251,0.752,525.05,144.49,0.148,0.3
user_67374beb7073,admin,mobile,3,0,2,0,0,True,,62,exam,0,1,faculty,mobile,exam,97.59,215.74,48.25,72.97,0.13,0.869,439.36,131.9,0.227,0.286
user_3d25087b4464,admin,mobile,2,0,0,1,1,False,,10,regular_term,2,1,faculty,mobile,regular_term,100.37,194.35,40.45,82.76,0.1,0.913,539.48,152.0,0.345,0.574
user_3af2acd9dc70,research,desktop,2,1,4,0,0,True,,95,holiday,0,2,faculty,tablet,holiday,103.13,161.47,20.75,55.33,0.277,0.891,316.78,179.37,0.268,0.359
user_436ffaa2c47f,undergraduate,desktop,3,1,4,2,0,True,,49,regular_term,0,1,research,desktop,regular_term,81.41,220.36,51.67,68.53,0.163,0.753,324.85,103.95,0.113,0.314
user_92a38c1deead,graduate,desktop,1,1,1,2,3,True,,76,exam,0,0,admin,tablet,exam,110.99,200.55,58.46,61.8,0.292,0.823,396.48,108.88,0.159,0.334
user_bd6872bdcbe8,faculty,mobile,1,0,2,1,1,True,,58,regular_term,1,0,admin,desktop,regular_term,97.67,154.76,31.38,80.02,0.089,0.921,300.11,133.48,0.391,0.351
user_c2a61938125c,faculty,laptop,0,1,0,0,3,True,,63,regular_term,2,2,undergraduate,desktop,regular_term,82.88,227.87,29.11,49.77,0.257,0.749,392.58,177.21,0.255,0.231
user_eba6e645191d,research,tablet,2,1,0,0,3,True,,41,regular_term,1,0,research,laptop,regular_term,99.4,233.56,34.23,52.24,0.142,0.708,391.15,153.93,0.109,0.594
user_d268bd4494e7,graduate,tablet,0,1,3,1,2,False,,33,holiday,0,0,graduate,tablet,holiday,83.15,228.46,48.4,44.33,0.154,0.739,487.56,133.61,0.193,0.264
user_91c5d3ddbb61,faculty,mobile,1,0,4,2,0,True,,119,regular_term,1,0,admin,tablet,regular_term,104.33,211.98,33.03,53.03,0.102,0.856,320.43,131.96,0.142,0.392
user_8b617a60f17c,admin,laptop,1,0,2,1,1,True,,77,holiday,1,2,research,mobile,holiday,110.15,211.95,33.33,57.75,0.162,0.839,343.94,116.91,0.11,0.262
user_d5ab378b160d,graduate,mobile,1,1,4,2,2,True,,88,holiday,2,0,undergraduate,laptop,holiday,84.65,189.15,34.26,70.54,0.11,0.704,393.9,119.65,0.168,0.464
user_7048ff27a7fc,graduate,desktop,3,1,1,0,0,True,,88,exam,1,1,graduate,desktop,exam,97.03,170.25,34.52,58.46,0.265,0.885,319.2,133.12,0.35,0.406
user_c62284875352,admin,tablet,1,0,1,0,2,True,,28,exam,2,1,faculty,laptop,exam,114.93,227.43,37.6,49.31,0.111,0.789,432.08,161.92,0.191,0.403
user_f811de0a6dab,research,mobile,2,1,3,2,3,True,,55,holiday,1,1,faculty,laptop,holiday,109.17,246.02,23.06,79.74,0.189,0.861,551.3,120.47,0.163,0.577
user_19b84e7fe61b,graduate,mobile,1,1,3,1,3,True,,94,exam,1,1,research,mobile,exam,105.31,225.85,45.08,49.67,0.084,0.799,495.69,114.42,0.203,0.319
user_44d9d7990bb2,graduate,laptop,2,0,2,2,2,True,,87,exam,1,2,faculty,tablet,exam,115.15,166.58,33.66,77.01,0.213,0.88,495.1,167.66,0.102,0.313
user_f8a46774fff1,admin,laptop,0,0,4,1,2,True,,36,exam,1,0,undergraduate,mobile,exam,104.03,234.54,37.67,54.87,0.121,0.73,525.53,176.24,0.195,0.486
user_9c423cd97b22,research,laptop,1,0,3,0,1,True,,105,exam,0,0,research,mobile,exam,96.54,199.57,28.71,47.13,0.171,0.777,385.53,170.85,0.195,0.468
user_99d74cc7d3d5,research,laptop,3,1,3,0,2,True,,69,regular_term,1,0,admin,desktop,regular_term,100.01,248.55,54.9,72.34,0.204,0.875,363.1,144.09,0.177,0.204
user_f80b81a8bc46,research,tablet,0,1,2,2,1,True,,34,exam,2,1,faculty,desktop,exam,99.92,184.04,21.73,72.85,0.286,0.773,595.78,114.66,0.241,0.36
user_1ff203422795,undergraduate,mobile,0,0,0,0,1,True,,99,regular_term,0,2,faculty,mobile,regular_term,109.76,234.59,43.84,65.62,0.237,0.705,387.5,111.2,0.241,0.347
user_c53854f142c9,undergraduate,desktop,2,1,2,0,3,True,,109,exam,1,1,research,tablet,exam,119.62,246.4,40.98,41.32,0.183,0.937,373.46,119.29,0.192,0.503
user_c2182d5dee46,research,mobile,3,0,0,1,0,True,,5,exam,0,0,graduate,tablet,exam,119.2,223.12,33.43,81.91,0.225,0.85,573.88,166.15,0.381,0.466
user_a776f0516a4d,faculty,laptop,2,1,1,0,2,True,,20,holiday,1,2,undergraduate,desktop,holiday,82.69,160.83,43.29,76.46,0.223,0.852,471.63,155.42,0.239,0.295
user_30e44f191b28,graduate,mobile,1,1,1,0,0,True,,101,holiday,0,1,graduate,desktop,holiday,119.19,157.56,49.29,55.21,0.211,0.89,378.22,113.57,0.282,0.269
user_d98a1e278c62,research,laptop,3,1,0,2,3,True,,81,holiday,0,2,research,desktop,holiday,101.07,246.15,55.19,72.32,0.165,0.824,476.18,113.95,0.219,0.329
user_b8925b16d550,research,mobile,1,0,2,0,0,True,,111,exam,1,2,admin,laptop,exam,85.43,246.17,20.42,51.22,0.231,0.934,497.07,130.79,0.103,0.561
user_bb67d06d3cd7,research,desktop,3,1,0,1,0,True,,19,exam,0,2,undergraduate,laptop,exam,109.68,156.17,33.97,46.88,0.108,0.76,388.11,137.57,0.249,0.523
user_3515ffac3811,faculty,tablet,3,0,3,0,2,True,,93,exam,0,1,graduate,tablet,exam,106.28,210.36,44.19,62.33,0.067,0.802,515.07,151.67,0.238,0.403
user_c1c7192f2566,faculty,mobile,1,0,2,2,2,True,,40,holiday,1,0,graduate,desktop,holiday,97.85,167.26,34.09,61.51,0.053,0.852,558.01,156.44,0.228,0.42
user_33409527390b,graduate,laptop,2,0,2,2,2,True,,49,exam,2,0,undergraduate,tablet,exam,116.85,182.14,56.45,89.71,0.296,0.871,559.43,143.8,0.189,0.316
user_7f1a6dfb9281,undergraduate,desktop,3,1,2,1,0,True,,25,regular_term,0,1,graduate,desktop,regular_term,80.39,206.68,39.27,79.34,0.276,0.841,541.06,129.81,0.191,0.375
user_b3e33da919ad,undergraduate,mobile,0,0,1,0,1,True,,102,regular_term,2,1,faculty,laptop,regular_term,99.18,213.11,36.97,89.38,0.05,0.755,310.31,146.69,0.148,0.251
user_f3575f6b18a3,faculty,desktop,0,1,3,0,3,True,,84,exam,0,1,undergraduate,laptop,exam,103.07,247.33,58.51,75.59,0.191,0.915,514.33,101.83,0.128,0.236
user_2543f81c587f,graduate,desktop,1,1,0,0,0,True,,116,exam,2,1,research,tablet,exam,90.72,247.12,43.08,81.57,0.077,0.868,502.84,162.74,0.347,0.393
user_163fb00f897d,graduate,tablet,0,0,1,1,0,True,,64,regular_term,2,0,undergraduate,mobile,regular_term,92.43,235.51,38.0,70.48,0.192,0.883,373.69,166.5,0.254,0.29
user_164758baeb5a,research,laptop,1,0,4,0,1,True,,109,regular_term,1,0,admin,tablet,regular_term,82.98,230.29,49.46,51.95,0.207,0.751,525.96,170.83,0.127,0.505
user_384faafe2925,graduate,tablet,0,1,4,1,0,True,,96,exam,0,0,research,desktop,exam,82.86,211.17,34.27,74.67,0.199,0.775,460.63,142.03,0.243,0.549
user_7d5c3373e2ee,undergraduate,tablet,2,1,2,0,3,True,,118,holiday,2,1,undergraduate,laptop,holiday,97.96,217.18,23.5,57.13,0.072,0.717,430.08,174.85,0.102,0.469
user_6a038e630c3c,graduate,mobile,0,1,3,2,0,True,,84,holiday,2,0,undergraduate,laptop,holiday,95.64,164.35,44.76,82.92,0.071,0.71,393.35,104.4,0.287,0.366
user_8d41fbc9300a,undergraduate,desktop,1,0,4,1,1,True,,74,exam,1,1,research,tablet,exam,113.22,186.4,33.63,68.84,0.076,0.934,383.03,123.11,0.343,0.294
user_0e758227c1f6,undergraduate,mobile,0,0,4,1,2,True,,72,exam,1,2,admin,laptop,exam,85.98,206.79,55.63,77.91,0.183,0.802,342.4,137.96,0.286,0.38
user_0a37ac63a5cb,undergraduate,laptop,1,1,0,2,0,True,,116,holiday,0,2,faculty,mobile,holiday,115.21,225.03,54.75,53.58,0.199,0.928,321.51,143.62,0.377,0.361
user_340483bc6d3f,undergraduate,mobile,2,0,4,0,0,True,,68,exam,0,0,undergraduate,laptop,exam,118.15,153.61,47.01,83.27,0.104,0.708,419.1,171.29,0.213,0.423
user_42444eaabe2f,undergraduate,mobile,1,1,1,0,0,False,,86,exam,2,0,graduate,laptop,exam,96.77,241.1,39.51,75.56,0.114,0.722,345.76,140.93,0.145,0.414
user_4198dfe55cdb,research,tablet,2,0,2,1,0,True,,117,exam,2,2,graduate,mobile,exam,104.68,155.57,58.57,85.35,0.185,0.821,579.89,130.95,0.304,0.409
user_ac92a20446bb,research,desktop,3,1,1,1,1,True,,100,holiday,2,2,graduate,tablet,holiday,100.79,186.39,59.06,67.76,0.122,0.905,580.67,172.55,0.361,0.539
user_cf6576ec4929,research,laptop,0,1,4,0,2,True,,21,regular_term,1,0,graduate,tablet,regular_term,104.71,171.68,45.26,77.61,0.117,0.908,336.14,116.03,0.163,0.563
user_2a2b3de8adee,undergraduate,mobile,0,1,1,2,0,True,,52,exam,1,0,faculty,laptop,exam,91.17,153.32,27.49,54.76,0.196,0.788,474.91,121.97,0.341,0.45
user_b8d8e3e61a8a,undergraduate,tablet,3,0,0,1,2,True,,34,holiday,0,0,admin,tablet,holiday,106.49,247.82,53.44,78.1,0.062,0.875,523.31,164.03,0.368,0.27
user_e47b0863d04a,undergraduate,desktop,2,0,4,1,1,True,,30,regular_term,0,0,faculty,desktop,regular_term,95.84,201.67,31.43,55.68,0.289,0.724,316.34,113.51,0.102,0.313
user_97d5638b89d0,undergraduate,mobile,0,1,0,1,0,True,,21,regular_term,1,0,admin,tablet,regular_term,89.88,181.6,30.61,67.27,0.268,0.876,516.56,167.44,0.235,0.524
user_d235a44adae6,admin,desktop,3,1,0,0,3,True,,36,exam,1,1,admin,desktop,exam,113.4,249.6,26.98,88.22,0.292,0.94,539.08,164.28,0.347,0.534
user_e5758e115877,admin,laptop,1,0,3,1,3,True,,5,holiday,1,0,admin,tablet,holiday,86.83,208.91,21.87,68.23,0.084,0.896,470.66,154.62,0.125,0.425
user_46247571ecd1,faculty,laptop,2,1,1,0,3,True,,39,regular_term,1,2,research,desktop,regular_term,88.87,227.75,58.35,85.19,0.055,0.922,579.98,137.2,0.114,0.434
user_9a76b8f0ef08,admin,laptop,2,1,4,1,1,True,,72,holiday,0,2,undergraduate,tablet,holiday,110.25,169.95,56.53,54.52,0.267,0.768,503.85,168.8,0.365,0.524
user_714bca2117be,admin,mobile,0,0,2,1,1,False,,8,exam,0,2,undergraduate,desktop,exam,89.14,219.86,41.37,80.21,0.23,0.8,528.36,121.25,0.28,0.215
user_948e9058369d,undergraduate,tablet,3,1,2,0,3,True,,49,exam,1,0,graduate,mobile,exam,111.2,164.96,56.09,87.77,0.126,0.724,558.42,138.23,0.366,0.417
user_352213d49f74,research,tablet,1,0,0,2,0,True,,7,holiday,0,2,graduate,tablet,holiday,110.83,204.32,33.6,69.3,0.287,0.848,362.8,119.39,0.16,0.311
user_440e57d32b58,admin,tablet,3,0,0,2,3,True,,96,regular_term,2,0,research,tablet,regular_term,88.52,209.08,35.18,57.06,0.193,0.793,432.65,139.54,0.359,0.34
user_13f486edc522,faculty,laptop,0,0,4,2,0,True,,46,exam,2,1,research,laptop,exam,87.06,183.51,41.02,64.24,0.115,0.924,365.03,155.28,0.4,0.507
user_3b81643faf34,admin,mobile,0,1,1,2,1,True,,93,exam,1,0,faculty,mobile,exam,115.08,225.5,34.52,44.68,0.256,0.905,489.64,108.86,0.177,0.204
user_a55f42999baf,undergraduate,tablet,2,1,0,0,3,True,,47,holiday,0,1,faculty,desktop,holiday,97.03,155.11,22.87,43.94,0.142,0.745,488.12,155.76,0.148,0.564
user_399e9ddf1085,admin,desktop,3,1,0,0,0,True,,25,exam,0,1,admin,laptop,exam,99.8,200.59,37.52,56.6,0.262,0.931,594.03,151.36,0.37,0.243
user_a19a79d1fc8d,research,desktop,1,1,3,1,3,True,,9,exam,2,2,undergraduate,mobile,exam,96.74,238.48,41.97,54.47,0.217,0.91,594.89,149.31,0.189,0.544
user_6e7f40ad27cd,graduate,mobile,2,1,4,1,3,True,,24,exam,0,2,undergraduate,tablet,exam,85.4,187.27,58.93,42.58,0.287,0.902,536.15,126.53,0.142,0.423
user_6a9f7a238c65,graduate,laptop,1,0,2,2,3,True,,5,exam,0,0,undergraduate,tablet,exam,111.73,245.65,46.23,51.61,0.066,0.752,563.96,171.66,0.379,0.473
user_ab49338091ea,admin,mobile,0,1,3,1,3,True,,11,holiday,2,2,graduate,mobile,holiday,96.76,230.79,26.19,68.69,0.165,0.919,504.14,171.22,0.278,0.303
user_196c265ded29,research,tablet,1,1,0,2,0,True,,44,exam,1,2,admin,tablet,exam,119.58,227.93,43.82,42.81,0.135,0.854,345.57,149.21,0.233,0.451
user_1d49acd32bc5,research,mobile,1,0,0,1,0,True,,77,holiday,1,2,faculty,mobile,holiday,112.45,157.96,57.1,47.66,0.279,0.786,410.18,105.06,0.254,0.394
user_76224aff5558,undergraduate,tablet,0,0,4,2,0,True,,92,exam,1,0,undergraduate,mobile,exam,84.92,169.05,44.89,66.3,0.107,0.742,387.47,167.73,0.26,0.414
user_05213ad8c6dc,undergraduate,tablet,1,1,2,2,3,True,,49,regular_term,2,1,undergraduate,desktop,regular_term,118.4,203.09,44.87,84.55,0.051,0.89,437.9,147.18,0.374,0.538
user_407542c2b28d,faculty,mobile,1,1,2,1,3,False,,80,exam,0,0,faculty,laptop,exam,118.88,226.99,22.39,47.91,0.243,0.928,345.05,117.25,0.257,0.316
user_9bb546a9f8f1,research,mobile,0,0,0,0,2,False,,116,holiday,2,2,graduate,mobile,holiday,110.21,219.14,46.12,88.28,0.149,0.882,377.47,136.47,0.245,0.201
user_57cb57430bf5,undergraduate,mobile,2,1,0,1,0,True,,72,regular_term,0,0,admin,desktop,regular_term,80.83,236.25,44.87,58.32,0.131,0.833,465.47,166.78,0.383,0.202
user_d7f566159b54,faculty,mobile,0,1,1,1,2,True,,26,exam,0,2,faculty,desktop,exam,82.29,223.1,24.89,63.23,0.232,0.896,316.35,147.24,0.182,0.41
user_ea0d3f040bbd,graduate,desktop,1,1,1,2,2,False,,103,holiday,1,2,admin,mobile,holiday,102.93,172.51,22.32,45.82,0.266,0.911,389.97,170.77,0.131,0.414
user_dcf5fab5d497,undergraduate,desktop,3,1,0,1,1,True,,94,holiday,2,1,undergraduate,laptop,holiday,85.91,204.26,35.49,84.65,0.198,0.83,542.8,135.84,0.168,0.55
user_9460ea46977f,research,tablet,2,1,3,0,2,True,,17,holiday,2,1,research,tablet,holiday,104.73,193.45,52.88,79.68,0.221,0.711,481.78,141.61,0.159,0.546
user_d78dd8ececd1,undergraduate,desktop,0,1,2,1,1,True,,5,regular_term,0,2,graduate,mobile,regular_term,112.52,193.05,41.85,76.3,0.196,0.734,323.77,150.58,0.245,0.447
user_eae73e9446e9,research,mobile,3,0,0,2,2,True,,98,holiday,0,2,research,laptop,holiday,92.01,212.61,20.9,68.05,0.17,0.92,543.38,146.25,0.274,0.325
user_f3fc0febec32,research,desktop,3,0,2,2,1,True,,58,exam,0,2,admin,laptop,exam,106.58,218.81,21.86,43.62,0.235,0.797,514.11,124.42,0.352,0.343
user_01060736e63a,admin,tablet,0,0,2,1,1,True,,83,exam,1,0,undergraduate,laptop,exam,88.25,241.42,42.46,49.62,0.064,0.831,493.06,116.78,0.149,0.327
user_204134eeb09a,undergraduate,mobile,1,0,1,1,1,True,,114,regular_term,1,0,research,laptop,regular_term,103.13,237.61,24.79,55.23,0.065,0.757,579.77,156.12,0.198,0.311
